keyTime,datetime,dayTime,dayWeekTime,dayWeekAbbrevTime,dayWeekCompleteTime,monthTime,monthAbbrevTime,monthCompleteTime,bimonthTime,quarterTime,semesterTime,yearTime
5526,2009-08-16,16,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2009
5527,2009-08-17,17,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2009
5528,2009-08-18,18,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2009
5529,2009-08-19,19,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2009
5530,2009-08-20,20,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2009
5531,2009-08-21,21,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2009
5532,2009-08-22,22,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2009
5533,2009-08-23,23,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2009
5534,2009-08-24,24,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2009
5535,2009-08-25,25,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,2009
5536,2009-08-26,26,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,2009
5537,2009-08-27,27,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,2009
5538,2009-08-28,28,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,2009
5539,2009-08-29,29,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,2009
5540,2009-08-30,30,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,2009
5541,2009-08-31,31,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,2009
5542,2009-09-01,1,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2009
5543,2009-09-02,2,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2009
5544,2009-09-03,3,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2009
5545,2009-09-04,4,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2009
5546,2009-09-05,5,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2009
5547,2009-09-06,6,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2009
5548,2009-09-07,7,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2009
5549,2009-09-08,8,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2009
5550,2009-09-09,9,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2009
5551,2009-09-10,10,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2009
5552,2009-09-11,11,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2009
5553,2009-09-12,12,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2009
5554,2009-09-13,13,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2009
5555,2009-09-14,14,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2009
5556,2009-09-15,15,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2009
5557,2009-09-16,16,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2009
5558,2009-09-17,17,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2009
5559,2009-09-18,18,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2009
5560,2009-09-19,19,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2009
5561,2009-09-20,20,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2009
5562,2009-09-21,21,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2009
5563,2009-09-22,22,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2009
5564,2009-09-23,23,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2009
5565,2009-09-24,24,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,2009
5566,2009-09-25,25,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,2009
5567,2009-09-26,26,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,2009
5568,2009-09-27,27,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,2009
5569,2009-09-28,28,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,2009
5570,2009-09-29,29,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,2009
5571,2009-09-30,30,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,2009
5572,2009-10-01,1,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2009
5573,2009-10-02,2,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2009
5574,2009-10-03,3,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2009
5575,2009-10-04,4,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2009
5576,2009-10-05,5,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2009
5577,2009-10-06,6,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2009
5578,2009-10-07,7,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2009
5579,2009-10-08,8,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2009
5580,2009-10-09,9,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2009
5581,2009-10-10,10,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2009
5582,2009-10-11,11,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2009
5583,2009-10-12,12,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2009
5584,2009-10-13,13,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2009
5585,2009-10-14,14,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2009
5586,2009-10-15,15,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2009
5587,2009-10-16,16,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2009
5588,2009-10-17,17,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2009
5589,2009-10-18,18,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2009
5590,2009-10-19,19,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2009
5591,2009-10-20,20,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2009
5592,2009-10-21,21,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2009
5593,2009-10-22,22,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2009
5594,2009-10-23,23,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2009
5595,2009-10-24,24,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2009
5596,2009-10-25,25,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,2009
5597,2009-10-26,26,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,2009
5598,2009-10-27,27,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,2009
5599,2009-10-28,28,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,2009
5600,2009-10-29,29,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,2009
5601,2009-10-30,30,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,2009
5602,2009-10-31,31,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,2009
5603,2009-11-01,1,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2009
5604,2009-11-02,2,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2009
5605,2009-11-03,3,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2009
5606,2009-11-04,4,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2009
5607,2009-11-05,5,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2009
5608,2009-11-06,6,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2009
5609,2009-11-07,7,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2009
5610,2009-11-08,8,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2009
5611,2009-11-09,9,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2009
5612,2009-11-10,10,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2009
5613,2009-11-11,11,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2009
5614,2009-11-12,12,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2009
5615,2009-11-13,13,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2009
5616,2009-11-14,14,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2009
5617,2009-11-15,15,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2009
5618,2009-11-16,16,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2009
5619,2009-11-17,17,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2009
5620,2009-11-18,18,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2009
5621,2009-11-19,19,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2009
5622,2009-11-20,20,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2009
5623,2009-11-21,21,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2009
5624,2009-11-22,22,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2009
5625,2009-11-23,23,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2009
5626,2009-11-24,24,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,2009
5627,2009-11-25,25,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,2009
5628,2009-11-26,26,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,2009
5629,2009-11-27,27,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,2009
5630,2009-11-28,28,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,2009
5631,2009-11-29,29,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,2009
5632,2009-11-30,30,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,2009
5633,2009-12-01,1,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2009
5634,2009-12-02,2,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2009
5635,2009-12-03,3,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2009
5636,2009-12-04,4,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2009
5637,2009-12-05,5,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2009
5638,2009-12-06,6,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2009
5639,2009-12-07,7,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2009
5640,2009-12-08,8,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2009
5641,2009-12-09,9,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2009
5642,2009-12-10,10,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2009
5643,2009-12-11,11,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2009
5644,2009-12-12,12,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2009
5645,2009-12-13,13,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2009
5646,2009-12-14,14,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2009
5647,2009-12-15,15,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2009
5648,2009-12-16,16,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2009
5649,2009-12-17,17,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2009
5650,2009-12-18,18,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2009
5651,2009-12-19,19,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2009
5652,2009-12-20,20,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2009
5653,2009-12-21,21,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2009
5654,2009-12-22,22,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2009
5655,2009-12-23,23,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2009
5656,2009-12-24,24,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2009
5657,2009-12-25,25,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,2009
5658,2009-12-26,26,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,2009
5659,2009-12-27,27,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,2009
5660,2009-12-28,28,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,2009
5661,2009-12-29,29,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,2009
5662,2009-12-30,30,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,2009
5663,2009-12-31,31,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,2009
5664,2010-01-01,1,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2010
5665,2010-01-02,2,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2010
5666,2010-01-03,3,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2010
5667,2010-01-04,4,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2010
5668,2010-01-05,5,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2010
5669,2010-01-06,6,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2010
5670,2010-01-07,7,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2010
5671,2010-01-08,8,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2010
5672,2010-01-09,9,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2010
5673,2010-01-10,10,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2010
5674,2010-01-11,11,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2010
5675,2010-01-12,12,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2010
5676,2010-01-13,13,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2010
5677,2010-01-14,14,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2010
5678,2010-01-15,15,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2010
5679,2010-01-16,16,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2010
5680,2010-01-17,17,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2010
5681,2010-01-18,18,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2010
5682,2010-01-19,19,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2010
5683,2010-01-20,20,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2010
5684,2010-01-21,21,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2010
5685,2010-01-22,22,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2010
5686,2010-01-23,23,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2010
5687,2010-01-24,24,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2010
5688,2010-01-25,25,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2010
5689,2010-01-26,26,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2010
5690,2010-01-27,27,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2010
5691,2010-01-28,28,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2010
5692,2010-01-29,29,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2010
5693,2010-01-30,30,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2010
5694,2010-01-31,31,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2010
5695,2010-02-01,1,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2010
5696,2010-02-02,2,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2010
5697,2010-02-03,3,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2010
5698,2010-02-04,4,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2010
5699,2010-02-05,5,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2010
5700,2010-02-06,6,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2010
5701,2010-02-07,7,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2010
5702,2010-02-08,8,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2010
5703,2010-02-09,9,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2010
5704,2010-02-10,10,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2010
5705,2010-02-11,11,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2010
5706,2010-02-12,12,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2010
5707,2010-02-13,13,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2010
5708,2010-02-14,14,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2010
5709,2010-02-15,15,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2010
5710,2010-02-16,16,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2010
5711,2010-02-17,17,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2010
5712,2010-02-18,18,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2010
5713,2010-02-19,19,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2010
5714,2010-02-20,20,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2010
5715,2010-02-21,21,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2010
5716,2010-02-22,22,2,TER,TERCA,2,FEV,FEVEREIRO,1,1,1,2010
5717,2010-02-23,23,3,QUA,QUARTA,2,FEV,FEVEREIRO,1,1,1,2010
5718,2010-02-24,24,4,QUI,QUINTA,2,FEV,FEVEREIRO,1,1,1,2010
5719,2010-02-25,25,5,SEX,SEXTA,2,FEV,FEVEREIRO,1,1,1,2010
5720,2010-02-26,26,6,SAB,SABADO,2,FEV,FEVEREIRO,1,1,1,2010
5721,2010-02-27,27,7,DOM,DOMINGO,2,FEV,FEVEREIRO,1,1,1,2010
5722,2010-02-28,28,1,SEG,SEGUNDA,2,FEV,FEVEREIRO,1,1,1,2010
5723,2010-03-01,1,2,TER,TERCA,3,MAR,MARCO,2,1,1,2010
5724,2010-03-02,2,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2010
5725,2010-03-03,3,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2010
5726,2010-03-04,4,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2010
5727,2010-03-05,5,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2010
5728,2010-03-06,6,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2010
5729,2010-03-07,7,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2010
5730,2010-03-08,8,2,TER,TERCA,3,MAR,MARCO,2,1,1,2010
5731,2010-03-09,9,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2010
5732,2010-03-10,10,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2010
5733,2010-03-11,11,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2010
5734,2010-03-12,12,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2010
5735,2010-03-13,13,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2010
5736,2010-03-14,14,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2010
5737,2010-03-15,15,2,TER,TERCA,3,MAR,MARCO,2,1,1,2010
5738,2010-03-16,16,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2010
5739,2010-03-17,17,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2010
5740,2010-03-18,18,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2010
5741,2010-03-19,19,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2010
5742,2010-03-20,20,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2010
5743,2010-03-21,21,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2010
5744,2010-03-22,22,2,TER,TERCA,3,MAR,MARCO,2,1,1,2010
5745,2010-03-23,23,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2010
5746,2010-03-24,24,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2010
5747,2010-03-25,25,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,2010
5748,2010-03-26,26,6,SAB,SABADO,3,MAR,MARCO,2,1,1,2010
5749,2010-03-27,27,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,2010
5750,2010-03-28,28,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,2010
5751,2010-03-29,29,2,TER,TERCA,3,MAR,MARCO,2,1,1,2010
5752,2010-03-30,30,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,2010
5753,2010-03-31,31,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,2010
5754,2010-04-01,1,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2010
5755,2010-04-02,2,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2010
5756,2010-04-03,3,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2010
5757,2010-04-04,4,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2010
5758,2010-04-05,5,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2010
5759,2010-04-06,6,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2010
5760,2010-04-07,7,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2010
5761,2010-04-08,8,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2010
5762,2010-04-09,9,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2010
5763,2010-04-10,10,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2010
5764,2010-04-11,11,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2010
5765,2010-04-12,12,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2010
5766,2010-04-13,13,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2010
5767,2010-04-14,14,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2010
5768,2010-04-15,15,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2010
5769,2010-04-16,16,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2010
5770,2010-04-17,17,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2010
5771,2010-04-18,18,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2010
5772,2010-04-19,19,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2010
5773,2010-04-20,20,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2010
5774,2010-04-21,21,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2010
5775,2010-04-22,22,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2010
5776,2010-04-23,23,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2010
5777,2010-04-24,24,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,2010
5778,2010-04-25,25,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,2010
5779,2010-04-26,26,2,TER,TERCA,4,ABR,ABRIL,2,2,1,2010
5780,2010-04-27,27,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,2010
5781,2010-04-28,28,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,2010
5782,2010-04-29,29,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,2010
5783,2010-04-30,30,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,2010
5784,2010-05-01,1,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2010
5785,2010-05-02,2,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2010
5786,2010-05-03,3,2,TER,TERCA,5,MAI,MAIO,3,2,1,2010
5787,2010-05-04,4,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2010
5788,2010-05-05,5,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2010
5789,2010-05-06,6,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2010
5790,2010-05-07,7,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2010
5791,2010-05-08,8,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2010
5792,2010-05-09,9,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2010
5793,2010-05-10,10,2,TER,TERCA,5,MAI,MAIO,3,2,1,2010
5794,2010-05-11,11,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2010
5795,2010-05-12,12,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2010
5796,2010-05-13,13,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2010
5797,2010-05-14,14,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2010
5798,2010-05-15,15,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2010
5799,2010-05-16,16,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2010
5800,2010-05-17,17,2,TER,TERCA,5,MAI,MAIO,3,2,1,2010
5801,2010-05-18,18,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2010
5802,2010-05-19,19,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2010
5803,2010-05-20,20,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2010
5804,2010-05-21,21,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2010
5805,2010-05-22,22,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2010
5806,2010-05-23,23,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2010
5807,2010-05-24,24,2,TER,TERCA,5,MAI,MAIO,3,2,1,2010
5808,2010-05-25,25,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,2010
5809,2010-05-26,26,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,2010
5810,2010-05-27,27,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,2010
5811,2010-05-28,28,6,SAB,SABADO,5,MAI,MAIO,3,2,1,2010
5812,2010-05-29,29,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,2010
5813,2010-05-30,30,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,2010
5814,2010-05-31,31,2,TER,TERCA,5,MAI,MAIO,3,2,1,2010
5815,2010-06-01,1,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2010
5816,2010-06-02,2,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2010
5817,2010-06-03,3,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2010
5818,2010-06-04,4,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2010
5819,2010-06-05,5,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,2010
5820,2010-06-06,6,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,2010
5821,2010-06-07,7,2,TER,TERCA,6,JUN,JUNHO,3,2,1,2010
5822,2010-06-08,8,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,2010
5823,2010-06-09,9,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,2010
5824,2010-06-10,10,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,2010
5825,2010-06-11,11,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,2010
